match_id,tier,source,participant_id,is_dj,win,team_id,position,champion,duration_min,reached_20,reached_30,gold_lead_15,deaths_total,deaths_pm,d_0_10,rate_0_10,d_10_20,rate_10_20,d_20_30,rate_20_30,d_30_p,rate_30_p,share_early,share_20p,share_30p,d_mid,solo_w15,solo_mid_w15,solo_share_w15,solo_pm_w15,solo_mid_pm_w15,solo_w30,solo_mid_w30,solo_share_w30,solo_pm_w30,solo_mid_pm_w30,solo_w45,solo_mid_w45,solo_share_w45,solo_pm_w45,solo_mid_pm_w45,c_deaths_total,c_deaths_pm,c_d_0_10,c_rate_0_10,c_d_10_20,c_rate_10_20,c_d_20_30,c_rate_20_30,c_d_30_p,c_rate_30_p,c_share_early,c_share_20p,c_share_30p,c_d_mid,c_solo_w15,c_solo_mid_w15,c_solo_share_w15,c_solo_pm_w15,c_solo_mid_pm_w15,c_solo_w30,c_solo_mid_w30,c_solo_share_w30,c_solo_pm_w30,c_solo_mid_pm_w30,c_solo_w45,c_solo_mid_w45,c_solo_share_w45,c_solo_pm_w45,c_solo_mid_pm_w45
NA1_5461780530,BRONZE,cohort,1,0,0,100,TOP,Darius,37.783,1,1,-1199,10,0.2646669607410675,1,0.1,2,0.2,3,0.3,4,0.5139186295503213,0.1,0.7,0.4,2,1,1,0.1,0.02646669607410675,0.09090909090909091,1,1,0.1,0.02646669607410675,0.09090909090909091,1,1,0.1,0.02646669607410675,0.09090909090909091,9,0.23820026466696076,1,0.1,2,0.2,3,0.3,3,0.385438972162741,0.1111111111111111,0.6666666666666666,0.3333333333333333,2,1,1,0.1111111111111111,0.02646669607410675,0.09090909090909091,1,1,0.1111111111111111,0.02646669607410675,0.09090909090909091,1,1,0.1111111111111111,0.02646669607410675,0.09090909090909091
NA1_5461780530,BRONZE,cohort,2,0,0,100,JUNGLE,Warwick,37.783,1,1,-1199,14,0.3705337450374945,4,0.4,4,0.4,3,0.3,3,0.385438972162741,0.2857142857142857,0.42857142857142855,0.21428571428571427,2,3,1,0.21428571428571427,0.07940008822232025,0.09090909090909091,2,0,0.14285714285714285,0.0529333921482135,0.0,0,0,0.0,0.0,0.0,13,0.34406704896338774,4,0.4,4,0.4,3,0.3,2,0.25695931477516065,0.3076923076923077,0.38461538461538464,0.15384615384615385,2,3,1,0.23076923076923078,0.07940008822232025,0.09090909090909091,2,0,0.15384615384615385,0.0529333921482135,0.0,0,0,0.0,0.0,0.0
NA1_5461780530,BRONZE,cohort,3,0,0,100,MIDDLE,Galio,37.783,1,1,-1199,10,0.2646669607410675,3,0.3,1,0.1,3,0.3,3,0.385438972162741,0.3,0.6,0.3,1,1,0,0.1,0.02646669607410675,0.0,1,0,0.1,0.02646669607410675,0.0,0,0,0.0,0.0,0.0,9,0.23820026466696076,3,0.3,1,0.1,3,0.3,2,0.25695931477516065,0.3333333333333333,0.5555555555555556,0.2222222222222222,1,1,0,0.1111111111111111,0.02646669607410675,0.0,1,0,0.1111111111111111,0.02646669607410675,0.0,0,0,0.0,0.0,0.0
NA1_5461780530,BRONZE,cohort,4,0,0,100,BOTTOM,Vayne,37.783,1,1,-1199,15,0.39700044111160127,3,0.3,4,0.4,4,0.4,4,0.5139186295503213,0.2,0.5333333333333333,0.26666666666666666,3,1,0,0.06666666666666667,0.02646669607410675,0.0,1,0,0.06666666666666667,0.02646669607410675,0.0,1,0,0.06666666666666667,0.02646669607410675,0.0,14,0.3705337450374945,3,0.3,4,0.4,4,0.4,3,0.385438972162741,0.21428571428571427,0.5,0.21428571428571427,3,1,0,0.07142857142857142,0.02646669607410675,0.0,1,0,0.07142857142857142,0.02646669607410675,0.0,1,0,0.07142857142857142,0.02646669607410675,0.0
NA1_5461780530,BRONZE,cohort,5,0,0,100,UTILITY,Xerath,37.783,1,1,-1199,15,0.39700044111160127,4,0.4,4,0.4,4,0.4,3,0.385438972162741,0.26666666666666666,0.4666666666666667,0.2,3,4,1,0.26666666666666666,0.105866784296427,0.09090909090909091,4,1,0.26666666666666666,0.105866784296427,0.09090909090909091,1,1,0.06666666666666667,0.02646669607410675,0.09090909090909091,14,0.3705337450374945,4,0.4,4,0.4,4,0.4,2,0.25695931477516065,0.2857142857142857,0.42857142857142855,0.14285714285714285,3,4,1,0.2857142857142857,0.105866784296427,0.09090909090909091,4,1,0.2857142857142857,0.105866784296427,0.09090909090909091,1,1,0.07142857142857142,0.02646669607410675,0.09090909090909091
NA1_5461780530,BRONZE,cohort,6,0,1,200,TOP,Gwen,37.783,1,1,1199,6,0.1588001764446405,2,0.2,0,0.0,1,0.1,3,0.385438972162741,0.3333333333333333,0.6666666666666666,0.5,1,2,0,0.3333333333333333,0.0529333921482135,0.0,2,0,0.3333333333333333,0.0529333921482135,0.0,1,0,0.16666666666666666,0.02646669607410675,0.0,5,0.13233348037053375,2,0.2,0,0.0,1,0.1,2,0.25695931477516065,0.4,0.6,0.4,1,2,0,0.4,0.0529333921482135,0.0,2,0,0.4,0.0529333921482135,0.0,1,0,0.2,0.02646669607410675,0.0
NA1_5461780530,BRONZE,cohort,7,0,1,200,JUNGLE,Briar,37.783,1,1,1199,18,0.4764005293339215,2,0.2,7,0.7,5,0.5,4,0.5139186295503213,0.1111111111111111,0.5,0.2222222222222222,6,4,2,0.2222222222222222,0.105866784296427,0.18181818181818182,3,1,0.16666666666666666,0.07940008822232025,0.09090909090909091,3,1,0.16666666666666666,0.07940008822232025,0.09090909090909091,17,0.44993383325981473,2,0.2,7,0.7,5,0.5,3,0.385438972162741,0.11764705882352941,0.47058823529411764,0.17647058823529413,6,4,2,0.23529411764705882,0.105866784296427,0.18181818181818182,3,1,0.17647058823529413,0.07940008822232025,0.09090909090909091,3,1,0.17647058823529413,0.07940008822232025,0.09090909090909091
NA1_5461780530,BRONZE,cohort,8,0,1,200,MIDDLE,Vex,37.783,1,1,1199,9,0.23820026466696076,1,0.1,3,0.3,3,0.3,2,0.25695931477516065,0.1111111111111111,0.5555555555555556,0.2222222222222222,4,2,1,0.2222222222222222,0.0529333921482135,0.09090909090909091,2,1,0.2222222222222222,0.0529333921482135,0.09090909090909091,0,0,0.0,0.0,0.0,9,0.23820026466696076,1,0.1,3,0.3,3,0.3,2,0.25695931477516065,0.1111111111111111,0.5555555555555556,0.2222222222222222,4,2,1,0.2222222222222222,0.0529333921482135,0.09090909090909091,2,1,0.2222222222222222,0.0529333921482135,0.09090909090909091,0,0,0.0,0.0,0.0
NA1_5461780530,BRONZE,cohort,9,0,1,200,BOTTOM,Zeri,37.783,1,1,1199,11,0.2911336568151743,2,0.2,4,0.4,2,0.2,3,0.385438972162741,0.18181818181818182,0.45454545454545453,0.2727272727272727,3,2,0,0.18181818181818182,0.0529333921482135,0.0,1,0,0.09090909090909091,0.02646669607410675,0.0,1,0,0.09090909090909091,0.02646669607410675,0.0,11,0.2911336568151743,2,0.2,4,0.4,2,0.2,3,0.385438972162741,0.18181818181818182,0.45454545454545453,0.2727272727272727,3,2,0,0.18181818181818182,0.0529333921482135,0.0,1,0,0.09090909090909091,0.02646669607410675,0.0,1,0,0.09090909090909091,0.02646669607410675,0.0
NA1_5461780530,BRONZE,cohort,10,0,1,200,UTILITY,Thresh,37.783,1,1,1199,9,0.23820026466696076,0,0.0,6,0.6,1,0.1,2,0.25695931477516065,0.0,0.3333333333333333,0.2222222222222222,4,1,0,0.1111111111111111,0.02646669607410675,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0.23820026466696076,0,0.0,6,0.6,1,0.1,2,0.25695931477516065,0.0,0.3333333333333333,0.2222222222222222,4,1,0,0.1111111111111111,0.02646669607410675,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
NA1_5461820514,BRONZE,cohort,1,0,0,100,TOP,Malphite,34.233,1,1,-876,6,0.17526777020447906,0,0.0,1,0.1,3,0.3,2,0.47244094488188965,0.0,0.8333333333333334,0.3333333333333333,2,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5,0.1460564751703992,0,0.0,1,0.1,3,0.3,1,0.23622047244094482,0.0,0.8,0.2,2,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
NA1_5461820514,BRONZE,cohort,2,0,0,100,JUNGLE,DrMundo,34.233,1,1,-876,7,0.2044790652385589,0,0.0,3,0.3,2,0.2,2,0.47244094488188965,0.0,0.5714285714285714,0.2857142857142857,5,2,1,0.2857142857142857,0.05842259006815969,0.09090909090909091,1,0,0.14285714285714285,0.029211295034079845,0.0,0,0,0.0,0.0,0.0,6,0.17526777020447906,0,0.0,3,0.3,2,0.2,1,0.23622047244094482,0.0,0.5,0.16666666666666666,5,1,1,0.16666666666666666,0.029211295034079845,0.09090909090909091,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
NA1_5461820514,BRONZE,cohort,3,0,0,100,MIDDLE,Malzahar,34.233,1,1,-876,12,0.3505355404089581,3,0.3,4,0.4,3,0.3,2,0.47244094488188965,0.25,0.4166666666666667,0.16666666666666666,5,6,1,0.5,0.17526777020447906,0.09090909090909091,6,1,0.5,0.17526777020447906,0.09090909090909091,1,0,0.08333333333333333,0.029211295034079845,0.0,11,0.3213242453748783,3,0.3,4,0.4,3,0.3,1,0.23622047244094482,0.2727272727272727,0.36363636363636365,0.09090909090909091,5,6,1,0.5454545454545454,0.17526777020447906,0.09090909090909091,6,1,0.5454545454545454,0.17526777020447906,0.09090909090909091,1,0,0.09090909090909091,0.029211295034079845,0.0
NA1_5461820514,BRONZE,cohort,4,0,0,100,BOTTOM,Sivir,34.233,1,1,-876,10,0.2921129503407984,0,0.0,4,0.4,4,0.4,2,0.47244094488188965,0.0,0.6,0.2,4,4,3,0.4,0.11684518013631938,0.2727272727272727,2,2,0.2,0.05842259006815969,0.18181818181818182,0,0,0.0,0.0,0.0,8,0.23369036027263876,0,0.0,4,0.4,4,0.4,0,0.0,0.0,0.5,0.0,4,3,3,0.375,0.08763388510223953,0.2727272727272727,2,2,0.25,0.05842259006815969,0.18181818181818182,0,0,0.0,0.0,0.0
NA1_5461820514,BRONZE,cohort,5,0,0,100,UTILITY,Neeko,34.233,1,1,-876,12,0.3505355404089581,2,0.2,4,0.4,3,0.3,3,0.7086614173228345,0.16666666666666666,0.5,0.25,3,5,1,0.4166666666666667,0.1460564751703992,0.09090909090909091,4,1,0.3333333333333333,0.11684518013631938,0.09090909090909091,1,0,0.08333333333333333,0.029211295034079845,0.0,11,0.3213242453748783,2,0.2,4,0.4,3,0.3,2,0.47244094488188965,0.18181818181818182,0.45454545454545453,0.18181818181818182,3,5,1,0.45454545454545453,0.1460564751703992,0.09090909090909091,5,1,0.45454545454545453,0.1460564751703992,0.09090909090909091,2,0,0.18181818181818182,0.05842259006815969,0.0
NA1_5461820514,BRONZE,cohort,6,0,1,200,TOP,Yorick,34.233,1,1,876,7,0.2044790652385589,1,0.1,1,0.1,4,0.4,1,0.23622047244094482,0.14285714285714285,0.7142857142857143,0.14285714285714285,3,4,2,0.5714285714285714,0.11684518013631938,0.18181818181818182,3,1,0.42857142857142855,0.08763388510223953,0.09090909090909091,2,1,0.2857142857142857,0.05842259006815969,0.09090909090909091,7,0.2044790652385589,1,0.1,1,0.1,4,0.4,1,0.23622047244094482,0.14285714285714285,0.7142857142857143,0.14285714285714285,3,4,2,0.5714285714285714,0.11684518013631938,0.18181818181818182,3,1,0.42857142857142855,0.08763388510223953,0.09090909090909091,2,1,0.2857142857142857,0.05842259006815969,0.09090909090909091
NA1_5461820514,BRONZE,cohort,7,0,1,200,JUNGLE,Rammus,34.233,1,1,876,7,0.2044790652385589,1,0.1,4,0.4,1,0.1,1,0.23622047244094482,0.14285714285714285,0.2857142857142857,0.14285714285714285,3,1,1,0.14285714285714285,0.029211295034079845,0.09090909090909091,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,7,0.2044790652385589,1,0.1,4,0.4,1,0.1,1,0.23622047244094482,0.14285714285714285,0.2857142857142857,0.14285714285714285,3,1,1,0.14285714285714285,0.029211295034079845,0.09090909090909091,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
NA1_5461820514,BRONZE,cohort,8,0,1,200,MIDDLE,Vex,34.233,1,1,876,6,0.17526777020447906,1,0.1,1,0.1,2,0.2,2,0.47244094488188965,0.16666666666666666,0.6666666666666666,0.3333333333333333,1,4,1,0.6666666666666666,0.11684518013631938,0.09090909090909091,3,0,0.5,0.08763388510223953,0.0,2,0,0.3333333333333333,0.05842259006815969,0.0,5,0.1460564751703992,1,0.1,1,0.1,2,0.2,1,0.23622047244094482,0.2,0.6,0.2,1,3,1,0.6,0.08763388510223953,0.09090909090909091,2,0,0.4,0.05842259006815969,0.0,1,0,0.2,0.029211295034079845,0.0
NA1_5461820514,BRONZE,cohort,9,0,1,200,BOTTOM,MissFortune,34.233,1,1,876,8,0.23369036027263876,3,0.3,3,0.3,2,0.2,0,0.0,0.375,0.25,0.0,4,6,2,0.75,0.17526777020447906,0.18181818181818182,4,1,0.5,0.11684518013631938,0.09090909090909091,4,1,0.5,0.11684518013631938,0.09090909090909091,8,0.23369036027263876,3,0.3,3,0.3,2,0.2,0,0.0,0.375,0.25,0.0,4,6,2,0.75,0.17526777020447906,0.18181818181818182,4,1,0.5,0.11684518013631938,0.09090909090909091,4,1,0.5,0.11684518013631938,0.09090909090909091
NA1_5461820514,BRONZE,cohort,10,0,1,200,UTILITY,Galio,34.233,1,1,876,4,0.11684518013631938,0,0.0,3,0.3,1,0.1,0,0.0,0.0,0.25,0.0,2,1,1,0.25,0.029211295034079845,0.09090909090909091,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,0.11684518013631938,0,0.0,3,0.3,1,0.1,0,0.0,0.0,0.25,0.0,2,1,1,0.25,0.029211295034079845,0.09090909090909091,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
NA1_5461859808,BRONZE,cohort,1,0,0,100,TOP,Gragas,26.033,1,0,-6413,9,0.34571062740076824,1,0.1,5,0.5,3,0.4972375690607733,0,nan,0.1111111111111111,0.3333333333333333,0.0,6,3,2,0.3333333333333333,0.11523687580025607,0.18181818181818182,2,1,0.2222222222222222,0.07682458386683738,0.09090909090909091,1,0,0.1111111111111111,0.03841229193341869,0.0,8,0.3072983354673495,1,0.1,5,0.5,2,0.33149171270718225,0,nan,0.125,0.25,0.0,6,3,2,0.375,0.11523687580025607,0.18181818181818182,2,1,0.25,0.07682458386683738,0.09090909090909091,1,0,0.125,0.03841229193341869,0.0
NA1_5461859808,BRONZE,cohort,2,0,0,100,JUNGLE,Warwick,26.033,1,0,-6413,13,0.499359795134443,3,0.3,6,0.6,4,0.6629834254143645,0,nan,0.23076923076923078,0.3076923076923077,0.0,6,2,0,0.15384615384615385,0.07682458386683738,0.0,2,0,0.15384615384615385,0.07682458386683738,0.0,1,0,0.07692307692307693,0.03841229193341869,0.0,12,0.4609475032010243,3,0.3,6,0.6,3,0.4972375690607733,0,nan,0.25,0.25,0.0,6,2,0,0.16666666666666666,0.07682458386683738,0.0,2,0,0.16666666666666666,0.07682458386683738,0.0,1,0,0.08333333333333333,0.03841229193341869,0.0
NA1_5461859808,BRONZE,cohort,3,0,0,100,MIDDLE,Akshan,26.033,1,0,-6413,12,0.4609475032010243,2,0.2,6,0.6,4,0.6629834254143645,0,nan,0.16666666666666666,0.3333333333333333,0.0,7,5,2,0.4166666666666667,0.19206145966709345,0.18181818181818182,3,1,0.25,0.11523687580025607,0.09090909090909091,0,0,0.0,0.0,0.0,10,0.3841229193341869,2,0.2,6,0.6,2,0.33149171270718225,0,nan,0.2,0.2,0.0,6,3,1,0.3,0.11523687580025607,0.09090909090909091,2,0,0.2,0.07682458386683738,0.0,0,0,0.0,0.0,0.0
NA1_5461859808,BRONZE,cohort,4,0,0,100,BOTTOM,Corki,26.033,1,0,-6413,5,0.19206145966709345,0,0.0,3,0.3,2,0.33149171270718225,0,nan,0.0,0.4,0.0,3,1,0,0.2,0.03841229193341869,0.0,1,0,0.2,0.03841229193341869,0.0,0,0,0.0,0.0,0.0,4,0.15364916773367476,0,0.0,3,0.3,1,0.16574585635359113,0,nan,0.0,0.25,0.0,3,1,0,0.25,0.03841229193341869,0.0,1,0,0.25,0.03841229193341869,0.0,0,0,0.0,0.0,0.0
NA1_5461859808,BRONZE,cohort,5,0,0,100,UTILITY,Xerath,26.033,1,0,-6413,10,0.3841229193341869,2,0.2,4,0.4,4,0.6629834254143645,0,nan,0.2,0.4,0.0,6,2,1,0.2,0.07682458386683738,0.09090909090909091,1,0,0.1,0.03841229193341869,0.0,1,0,0.1,0.03841229193341869,0.0,9,0.34571062740076824,2,0.2,4,0.4,3,0.4972375690607733,0,nan,0.2222222222222222,0.3333333333333333,0.0,6,2,1,0.2222222222222222,0.07682458386683738,0.09090909090909091,1,0,0.1111111111111111,0.03841229193341869,0.0,1,0,0.1111111111111111,0.03841229193341869,0.0
NA1_5461859808,BRONZE,cohort,6,0,1,200,TOP,Poppy,26.033,1,0,6413,5,0.19206145966709345,1,0.1,3,0.3,1,0.16574585635359113,0,nan,0.2,0.2,0.0,3,3,1,0.6,0.11523687580025607,0.09090909090909091,3,1,0.6,0.11523687580025607,0.09090909090909091,3,1,0.6,0.11523687580025607,0.09090909090909091,5,0.19206145966709345,1,0.1,3,0.3,1,0.16574585635359113,0,nan,0.2,0.2,0.0,3,3,1,0.6,0.11523687580025607,0.09090909090909091,3,1,0.6,0.11523687580025607,0.09090909090909091,3,1,0.6,0.11523687580025607,0.09090909090909091
NA1_5461859808,BRONZE,cohort,7,0,1,200,JUNGLE,Rammus,26.033,1,0,6413,5,0.19206145966709345,0,0.0,3,0.3,2,0.33149171270718225,0,nan,0.0,0.4,0.0,4,2,1,0.4,0.07682458386683738,0.09090909090909091,2,1,0.4,0.07682458386683738,0.09090909090909091,2,1,0.4,0.07682458386683738,0.09090909090909091,5,0.19206145966709345,0,0.0,3,0.3,2,0.33149171270718225,0,nan,0.0,0.4,0.0,4,2,1,0.4,0.07682458386683738,0.09090909090909091,2,1,0.4,0.07682458386683738,0.09090909090909091,2,1,0.4,0.07682458386683738,0.09090909090909091
NA1_5461859808,BRONZE,cohort,8,0,1,200,MIDDLE,Vex,26.033,1,0,6413,1,0.03841229193341869,0,0.0,0,0.0,1,0.16574585635359113,0,nan,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.03841229193341869,0,0.0,0,0.0,1,0.16574585635359113,0,nan,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
NA1_5461859808,BRONZE,cohort,9,0,1,200,BOTTOM,MissFortune,26.033,1,0,6413,2,0.07682458386683738,0,0.0,1,0.1,1,0.16574585635359113,0,nan,0.0,0.5,0.0,2,1,1,0.5,0.03841229193341869,0.09090909090909091,1,1,0.5,0.03841229193341869,0.09090909090909091,0,0,0.0,0.0,0.0,2,0.07682458386683738,0,0.0,1,0.1,1,0.16574585635359113,0,nan,0.0,0.5,0.0,2,1,1,0.5,0.03841229193341869,0.09090909090909091,1,1,0.5,0.03841229193341869,0.09090909090909091,0,0,0.0,0.0,0.0
NA1_5461859808,BRONZE,cohort,10,0,1,200,UTILITY,Neeko,26.033,1,0,6413,4,0.15364916773367476,1,0.1,1,0.1,2,0.33149171270718225,0,nan,0.25,0.5,0.0,3,2,1,0.5,0.07682458386683738,0.09090909090909091,2,1,0.5,0.07682458386683738,0.09090909090909091,2,1,0.5,0.07682458386683738,0.09090909090909091,3,0.11523687580025607,1,0.1,1,0.1,1,0.16574585635359113,0,nan,0.3333333333333333,0.3333333333333333,0.0,2,1,0,0.3333333333333333,0.03841229193341869,0.0,1,0,0.3333333333333333,0.03841229193341869,0.0,1,0,0.3333333333333333,0.03841229193341869,0.0
NA1_5472628836,BRONZE,cohort,1,0,1,100,TOP,Warwick,24.067,1,0,4760,0,0.0,0,0.0,0,0.0,0,0.0,0,nan,nan,nan,nan,0,0,0,nan,0.0,0.0,0,0,nan,0.0,0.0,0,0,nan,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,nan,nan,nan,nan,0,0,0,nan,0.0,0.0,0,0,nan,0.0,0.0,0,0,nan,0.0,0.0
NA1_5472628836,BRONZE,cohort,2,0,1,100,JUNGLE,Shyvana,24.067,1,0,4760,1,0.04155124653739612,0,0.0,0,0.0,1,0.24590163934426232,0,nan,0.0,1.0,0.0,1,1,1,1.0,0.04155124653739612,0.09933774834437087,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,nan,nan,nan,nan,0,0,0,nan,0.0,0.0,0,0,nan,0.0,0.0,0,0,nan,0.0,0.0
NA1_5472628836,BRONZE,cohort,3,0,1,100,MIDDLE,Galio,24.067,1,0,4760,5,0.20775623268698062,2,0.2,2,0.2,1,0.24590163934426232,0,nan,0.4,0.2,0.0,2,5,2,1.0,0.20775623268698062,0.19867549668874174,4,1,0.8,0.16620498614958448,0.09933774834437087,4,1,0.8,0.16620498614958448,0.09933774834437087,4,0.16620498614958448,2,0.2,2,0.2,0,0.0,0,nan,0.5,0.0,0.0,1,4,1,1.0,0.16620498614958448,0.09933774834437087,4,1,1.0,0.16620498614958448,0.09933774834437087,4,1,1.0,0.16620498614958448,0.09933774834437087
NA1_5472628836,BRONZE,cohort,4,0,1,100,BOTTOM,MissFortune,24.067,1,0,4760,0,0.0,0,0.0,0,0.0,0,0.0,0,nan,nan,nan,nan,0,0,0,nan,0.0,0.0,0,0,nan,0.0,0.0,0,0,nan,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,nan,nan,nan,nan,0,0,0,nan,0.0,0.0,0,0,nan,0.0,0.0,0,0,nan,0.0,0.0
NA1_5472628836,BRONZE,cohort,5,0,1,100,UTILITY,Nautilus,24.067,1,0,4760,1,0.04155124653739612,0,0.0,1,0.1,0,0.0,0,nan,0.0,0.0,0.0,1,1,1,1.0,0.04155124653739612,0.09933774834437087,1,1,1.0,0.04155124653739612,0.09933774834437087,1,1,1.0,0.04155124653739612,0.09933774834437087,1,0.04155124653739612,0,0.0,1,0.1,0,0.0,0,nan,0.0,0.0,0.0,1,1,1,1.0,0.04155124653739612,0.09933774834437087,1,1,1.0,0.04155124653739612,0.09933774834437087,1,1,1.0,0.04155124653739612,0.09933774834437087
NA1_5472628836,BRONZE,cohort,6,0,0,200,TOP,Yorick,24.067,1,0,-4760,9,0.3739612188365651,3,0.3,4,0.4,2,0.49180327868852464,0,nan,0.3333333333333333,0.2222222222222222,0.0,5,5,3,0.5555555555555556,0.20775623268698062,0.2980132450331126,4,2,0.4444444444444444,0.16620498614958448,0.19867549668874174,3,1,0.3333333333333333,0.12465373961218837,0.09933774834437087,9,0.3739612188365651,3,0.3,4,0.4,2,0.49180327868852464,0,nan,0.3333333333333333,0.2222222222222222,0.0,5,5,3,0.5555555555555556,0.20775623268698062,0.2980132450331126,4,2,0.4444444444444444,0.16620498614958448,0.19867549668874174,3,1,0.3333333333333333,0.12465373961218837,0.09933774834437087
NA1_5472628836,BRONZE,cohort,7,0,0,200,JUNGLE,Rammus,24.067,1,0,-4760,5,0.20775623268698062,1,0.1,4,0.4,0,0.0,0,nan,0.2,0.0,0.0,3,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5,0.20775623268698062,1,0.1,4,0.4,0,0.0,0,nan,0.2,0.0,0.0,3,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
NA1_5472628836,BRONZE,cohort,8,0,0,200,MIDDLE,Kassadin,24.067,1,0,-4760,7,0.29085872576177285,1,0.1,4,0.4,2,0.49180327868852464,0,nan,0.14285714285714285,0.2857142857142857,0.0,5,2,2,0.2857142857142857,0.08310249307479224,0.19867549668874174,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0.24930747922437674,1,0.1,4,0.4,1,0.24590163934426232,0,nan,0.16666666666666666,0.16666666666666666,0.0,4,2,2,0.3333333333333333,0.08310249307479224,0.19867549668874174,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
NA1_5472628836,BRONZE,cohort,9,0,0,200,BOTTOM,Sivir,24.067,1,0,-4760,5,0.20775623268698062,0,0.0,4,0.4,1,0.24590163934426232,0,nan,0.0,0.2,0.0,4,2,1,0.4,0.08310249307479224,0.09933774834437087,1,0,0.2,0.04155124653739612,0.0,1,0,0.2,0.04155124653739612,0.0,5,0.20775623268698062,0,0.0,4,0.4,1,0.24590163934426232,0,nan,0.0,0.2,0.0,4,2,1,0.4,0.08310249307479224,0.09933774834437087,1,0,0.2,0.04155124653739612,0.0,1,0,0.2,0.04155124653739612,0.0
NA1_5472628836,BRONZE,cohort,10,0,0,200,UTILITY,Milio,24.067,1,0,-4760,3,0.12465373961218837,1,0.1,1,0.1,1,0.24590163934426232,0,nan,0.3333333333333333,0.3333333333333333,0.0,2,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0.08310249307479224,1,0.1,1,0.1,0,0.0,0,nan,0.5,0.0,0.0,1,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
NA1_5475545431,BRONZE,cohort,1,0,1,100,TOP,Chogath,35.8,1,1,-2342,7,0.19553072625698326,0,0.0,3,0.3,3,0.3,1,0.17241379310344837,0.0,0.5714285714285714,0.14285714285714285,3,4,2,0.5714285714285714,0.111731843575419,0.18181818181818182,3,2,0.42857142857142855,0.08379888268156425,0.18181818181818182,1,1,0.14285714285714285,0.02793296089385475,0.09090909090909091,6,0.1675977653631285,0,0.0,3,0.3,3,0.3,0,0.0,0.0,0.5,0.0,3,3,2,0.5,0.08379888268156425,0.18181818181818182,3,2,0.5,0.08379888268156425,0.18181818181818182,1,1,0.16666666666666666,0.02793296089385475,0.09090909090909091
NA1_5475545431,BRONZE,cohort,2,0,1,100,JUNGLE,Viego,35.8,1,1,-2342,9,0.25139664804469275,3,0.3,3,0.3,2,0.2,1,0.17241379310344837,0.3333333333333333,0.3333333333333333,0.1111111111111111,3,6,1,0.6666666666666666,0.1675977653631285,0.09090909090909091,3,0,0.3333333333333333,0.08379888268156425,0.0,2,0,0.2222222222222222,0.0558659217877095,0.0,9,0.25139664804469275,3,0.3,3,0.3,2,0.2,1,0.17241379310344837,0.3333333333333333,0.3333333333333333,0.1111111111111111,3,6,1,0.6666666666666666,0.1675977653631285,0.09090909090909091,3,0,0.3333333333333333,0.08379888268156425,0.0,2,0,0.2222222222222222,0.0558659217877095,0.0
NA1_5475545431,BRONZE,cohort,3,0,1,100,MIDDLE,Malzahar,35.8,1,1,-2342,11,0.30726256983240224,2,0.2,4,0.4,2,0.2,3,0.5172413793103451,0.18181818181818182,0.45454545454545453,0.2727272727272727,2,7,0,0.6363636363636364,0.19553072625698326,0.0,6,0,0.5454545454545454,0.1675977653631285,0.0,3,0,0.2727272727272727,0.08379888268156425,0.0,10,0.2793296089385475,2,0.2,4,0.4,2,0.2,2,0.34482758620689674,0.2,0.4,0.2,2,6,0,0.6,0.1675977653631285,0.0,6,0,0.6,0.1675977653631285,0.0,3,0,0.3,0.08379888268156425,0.0
